<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AMBV4.SA,D,20010404,000000,495.0500,500.0000,482.1800,495.0500,68000,0
AMBV4.SA,D,20010405,000000,485.1500,506.9300,485.1500,485.1500,130800,0
AMBV4.SA,D,20010406,000000,481.2100,503.9600,481.2100,481.2100,145300,0
AMBV4.SA,D,20010409,000000,483.1700,489.1100,483.1700,483.1700,124900,0
AMBV4.SA,D,20010410,000000,500.0000,503.9600,484.5500,500.0000,61800,0
AMBV4.SA,D,20010411,000000,497.0300,497.1400,493.0700,495.0500,87200,0
AMBV4.SA,D,20010412,000000,496.0600,502.9700,490.1000,496.0600,68600,0
AMBV4.SA,D,20010413,000000,496.0600,496.0600,496.0600,496.0600,0,0
AMBV4.SA,D,20010416,000000,484.1600,496.5300,480.2700,484.1600,65400,0
AMBV4.SA,D,20010417,000000,475.2500,485.1500,475.2500,475.2500,96200,0
AMBV4.SA,D,20010418,000000,505.4300,505.9400,480.2000,505.4300,246500,0
AMBV4.SA,D,20010419,000000,493.2200,507.9200,493.0700,493.2200,195400,0
AMBV4.SA,D,20010420,000000,470.3300,493.0700,461.6800,470.3300,244300,0
AMBV4.SA,D,20010423,000000,470.3000,493.5600,455.4500,475.2500,173800,0
AMBV4.SA,D,20010424,000000,475.2500,494.1900,465.3500,468.4200,112000,0
AMBV4.SA,D,20010425,000000,468.8100,493.5600,468.8100,493.5600,81800,0
AMBV4.SA,D,20010426,000000,486.9300,523.7600,486.9300,523.7600,188200,0
AMBV4.SA,D,20010427,000000,524.7500,539.6000,520.7900,534.6500,133700,0
AMBV4.SA,D,20010430,000000,534.6500,544.5500,524.7600,532.6700,156400,0
AMBV4.SA,D,20010501,000000,532.6700,532.6700,532.6700,532.6700,0,0
AMBV4.SA,D,20010502,000000,532.6700,532.6700,532.6700,532.6700,0,0
AMBV4.SA,D,20010503,000000,529.7000,529.7000,504.9500,504.9500,116200,0
AMBV4.SA,D,20010504,000000,504.9500,531.6700,504.9500,514.9200,85000,0
AMBV4.SA,D,20010507,000000,524.7400,534.6500,519.8000,524.7500,41200,0
AMBV4.SA,D,20010508,000000,519.8000,529.7000,514.8700,524.7400,152500,0
AMBV4.SA,D,20010509,000000,524.7400,524.7400,524.7400,524.7400,0,0
AMBV4.SA,D,20010510,000000,524.7500,554.4600,524.7500,554.4600,338000,0
AMBV4.SA,D,20010511,000000,554.4600,563.2700,549.5000,560.4000,278100,0
AMBV4.SA,D,20010514,000000,560.4000,574.2600,560.4000,560.4000,68000,0
AMBV4.SA,D,20010515,000000,564.3600,565.3500,544.5500,544.5500,363600,0
AMBV4.SA,D,20010516,000000,544.5500,544.5500,527.7200,531.6800,259500,0
AMBV4.SA,D,20010517,000000,534.6600,549.5000,534.6500,549.5000,158600,0
AMBV4.SA,D,20010518,000000,563.3600,564.3300,554.4300,562.2800,315600,0
AMBV4.SA,D,20010521,000000,562.2800,571.2900,562.2800,571.2900,91100,0
AMBV4.SA,D,20010522,000000,571.2900,593.0700,559.5100,575.2500,130200,0
AMBV4.SA,D,20010523,000000,579.2100,587.1300,574.2600,574.2600,184800,0
AMBV4.SA,D,20010524,000000,572.2800,572.2800,543.5600,548.0200,255100,0
AMBV4.SA,D,20010525,000000,549.4900,549.5000,525.2500,528.7100,199500,0
AMBV4.SA,D,20010528,000000,544.5500,544.5500,519.8000,529.7000,27900,0
AMBV4.SA,D,20010529,000000,534.6400,542.5700,518.8100,518.8100,118900,0
AMBV4.SA,D,20010530,000000,518.8100,518.8100,518.8100,518.8100,0,0
AMBV4.SA,D,20010531,000000,519.8000,529.7000,500.0100,529.6900,346100,0
AMBV4.SA,D,20010601,000000,532.8700,542.5500,514.8700,534.6500,142600,0
AMBV4.SA,D,20010604,000000,534.6500,545.5400,534.6500,544.5500,184600,0
AMBV4.SA,D,20010605,000000,539.6100,544.5500,524.7500,530.6900,154600,0
AMBV4.SA,D,20010606,000000,530.6900,530.6900,514.8500,517.8200,116600,0
AMBV4.SA,D,20010607,000000,519.8000,537.6200,519.8000,519.8200,197900,0
AMBV4.SA,D,20010608,000000,524.7500,529.7000,504.9500,509.9000,382100,0
AMBV4.SA,D,20010611,000000,505.9400,518.8100,505.9400,514.8500,1259500,0
AMBV4.SA,D,20010612,000000,514.8500,514.8500,502.9800,502.9800,598300,0
AMBV4.SA,D,20010613,000000,504.9500,517.8200,504.9500,509.9000,211000,0
AMBV4.SA,D,20010614,000000,509.9000,509.9000,509.9000,509.9000,0,0
AMBV4.SA,D,20010615,000000,498.0200,502.9600,490.1000,490.1000,230500,0
AMBV4.SA,D,20010618,000000,490.1500,493.0700,468.3200,471.2900,281300,0
AMBV4.SA,D,20010619,000000,477.2300,477.2300,465.3500,470.3000,401300,0
AMBV4.SA,D,20010620,000000,475.2500,494.5500,472.7700,493.0700,130800,0
AMBV4.SA,D,20010621,000000,493.0800,493.5600,475.2500,475.2500,175600,0
AMBV4.SA,D,20010622,000000,485.1500,485.1500,466.3400,468.0200,437200,0
AMBV4.SA,D,20010625,000000,475.2500,499.5000,475.2500,498.3500,501600,0
AMBV4.SA,D,20010626,000000,500.0300,504.9500,490.1000,495.0500,227100,0
AMBV4.SA,D,20010627,000000,510.8900,512.8700,497.0300,512.8700,208300,0
AMBV4.SA,D,20010628,000000,512.8700,524.7500,506.9300,524.7500,147100,0
AMBV4.SA,D,20010629,000000,529.6900,534.6500,519.8000,534.6500,199200,0
AMBV4.SA,D,20010702,000000,532.6700,544.5400,524.7500,529.7000,214800,0
AMBV4.SA,D,20010703,000000,531.6800,531.6800,510.0000,510.0000,68400,0
AMBV4.SA,D,20010704,000000,510.0000,510.0000,510.0000,510.0000,0,0
AMBV4.SA,D,20010705,000000,514.8500,519.8000,500.0000,510.0000,116400,0
AMBV4.SA,D,20010706,000000,510.8800,510.8900,494.0600,494.0600,71600,0
AMBV4.SA,D,20010709,000000,494.0600,494.0600,494.0600,494.0600,0,0
AMBV4.SA,D,20010710,000000,494.0600,495.0500,479.7100,480.1900,198300,0
AMBV4.SA,D,20010711,000000,475.2500,483.1400,460.4000,471.5100,393900,0
AMBV4.SA,D,20010712,000000,480.1900,509.9000,465.3500,509.9000,144600,0
AMBV4.SA,D,20010713,000000,506.4400,516.8300,504.4600,510.9200,143600,0
AMBV4.SA,D,20010716,000000,510.9200,518.8200,503.9700,503.9700,51900,0
AMBV4.SA,D,20010717,000000,509.9000,509.9000,490.1000,507.8600,184500,0
AMBV4.SA,D,20010718,000000,513.8500,513.8500,497.5100,501.9900,148400,0
AMBV4.SA,D,20010719,000000,501.9800,503.4700,499.0100,503.4700,63300,0
AMBV4.SA,D,20010720,000000,503.9600,509.9000,499.0000,502.9700,129700,0
AMBV4.SA,D,20010723,000000,501.9800,505.9400,497.0400,504.9400,36400,0
AMBV4.SA,D,20010724,000000,497.0400,504.9500,495.0500,495.0500,216600,0
AMBV4.SA,D,20010725,000000,500.0000,501.9800,493.0700,501.9800,89100,0
AMBV4.SA,D,20010726,000000,504.9500,504.9500,500.9900,504.9500,108700,0
AMBV4.SA,D,20010727,000000,503.9500,504.9500,500.0000,503.9600,39000,0
AMBV4.SA,D,20010730,000000,502.9700,503.9600,498.0200,498.0200,54900,0
AMBV4.SA,D,20010731,000000,499.0100,499.0100,492.0900,495.0500,137500,0
AMBV4.SA,D,20010801,000000,495.0500,500.0100,494.0600,497.0300,125700,0
AMBV4.SA,D,20010802,000000,500.0000,504.9500,500.0000,502.9600,119700,0
AMBV4.SA,D,20010803,000000,502.9700,504.9400,495.0600,504.9400,63500,0
AMBV4.SA,D,20010806,000000,495.1000,504.9400,495.0600,502.4700,124800,0
AMBV4.SA,D,20010807,000000,501.9800,507.9200,497.0400,507.9200,136200,0
AMBV4.SA,D,20010808,000000,505.9400,513.8400,503.9600,510.8900,116700,0
AMBV4.SA,D,20010809,000000,529.7000,529.7000,504.9500,519.8000,117000,0
AMBV4.SA,D,20010810,000000,519.8000,523.7600,513.8500,519.8000,106000,0
AMBV4.SA,D,20010813,000000,518.8100,524.7500,502.9700,503.4700,145600,0
AMBV4.SA,D,20010814,000000,509.9000,514.8600,500.0000,511.8900,80100,0
AMBV4.SA,D,20010815,000000,500.0000,514.8400,500.0000,502.9700,118600,0
AMBV4.SA,D,20010816,000000,500.9900,504.9400,495.0500,495.5500,68300,0
AMBV4.SA,D,20010817,000000,486.1500,501.0100,486.1500,493.0700,182300,0
AMBV4.SA,D,20010820,000000,490.1000,499.0100,490.1000,491.1000,47000,0
AMBV4.SA,D,20010821,000000,486.2400,495.0500,482.2200,485.1800,232900,0
AMBV4.SA,D,20010822,000000,495.0500,495.0500,470.3000,490.1000,155700,0
AMBV4.SA,D,20010823,000000,490.1000,490.1100,485.1500,487.1600,41900,0
AMBV4.SA,D,20010824,000000,488.1200,495.0500,470.3000,493.0700,49600,0
AMBV4.SA,D,20010827,000000,490.1000,490.1100,486.2400,486.2400,36000,0
AMBV4.SA,D,20010828,000000,493.0600,493.0600,485.1500,485.1700,34300,0
AMBV4.SA,D,20010829,000000,487.1300,489.1100,483.1700,483.1700,84500,0
AMBV4.SA,D,20010830,000000,483.1700,483.1700,467.3300,472.2900,57300,0
AMBV4.SA,D,20010831,000000,471.3000,480.2000,470.3000,477.2300,52900,0
AMBV4.SA,D,20010903,000000,475.2500,480.2000,469.3100,475.2500,14800,0
AMBV4.SA,D,20010904,000000,475.2500,483.1700,475.2500,480.2000,65700,0
AMBV4.SA,D,20010905,000000,480.2000,494.0600,480.2000,488.1400,149400,0
AMBV4.SA,D,20010906,000000,488.1200,491.0900,475.2500,475.7400,91000,0
AMBV4.SA,D,20010907,000000,475.7400,475.7400,475.7400,475.7400,0,0
AMBV4.SA,D,20010910,000000,480.2000,480.2000,465.3400,468.3200,77700,0
AMBV4.SA,D,20010911,000000,415.8500,470.3000,405.9400,415.8500,11400,0
AMBV4.SA,D,20010912,000000,415.8300,460.4000,415.8300,450.5000,137600,0
AMBV4.SA,D,20010913,000000,410.9100,465.3400,405.9500,406.9400,139600,0
AMBV4.SA,D,20010914,000000,401.9800,413.8700,376.2400,413.8700,49500,0
AMBV4.SA,D,20010917,000000,420.7900,469.3100,420.7900,455.4500,126700,0
AMBV4.SA,D,20010918,000000,462.3800,469.4300,445.5400,455.4500,188600,0
AMBV4.SA,D,20010919,000000,465.3500,469.3100,450.5000,457.4300,126100,0
AMBV4.SA,D,20010920,000000,455.4400,455.4500,435.6200,437.6300,124000,0
AMBV4.SA,D,20010921,000000,416.8300,430.6900,405.9400,425.7400,225400,0
AMBV4.SA,D,20010924,000000,425.7400,425.7400,425.7400,425.7400,0,0
AMBV4.SA,D,20010925,000000,412.8700,420.7900,406.9300,410.8900,128200,0
AMBV4.SA,D,20010926,000000,410.8900,410.8900,381.1900,382.2800,345900,0
AMBV4.SA,D,20010927,000000,410.8900,410.8900,381.1900,382.2800,345900,0
AMBV4.SA,D,20010928,000000,411.8900,425.7400,410.8800,423.7600,443400,0
AMBV4.SA,D,20011001,000000,423.7600,431.6800,402.9700,430.6900,337600,0
AMBV4.SA,D,20011002,000000,429.7100,435.6400,412.8700,415.8300,314300,0
AMBV4.SA,D,20011003,000000,415.8400,421.7900,403.9600,403.9600,474200,0
AMBV4.SA,D,20011004,000000,405.9400,415.8400,405.9400,406.9300,290900,0
AMBV4.SA,D,20011005,000000,400.0000,407.9500,397.0400,401.9800,217900,0
AMBV4.SA,D,20011008,000000,382.1800,400.9900,382.1800,391.1000,110300,0
AMBV4.SA,D,20011009,000000,396.0400,405.9400,387.1300,401.9900,153200,0
AMBV4.SA,D,20011010,000000,410.8900,428.7100,408.9100,421.7800,156500,0
AMBV4.SA,D,20011011,000000,421.7800,433.6600,420.7900,430.6900,119700,0
AMBV4.SA,D,20011012,000000,430.6900,430.6900,430.6900,430.6900,0,0
AMBV4.SA,D,20011015,000000,435.6400,440.5900,415.8400,435.6400,118400,0
AMBV4.SA,D,20011016,000000,440.5900,444.5400,427.7200,427.7200,97800,0
AMBV4.SA,D,20011017,000000,433.6600,437.6200,425.8000,430.2500,202000,0
AMBV4.SA,D,20011018,000000,434.8500,434.8500,425.7500,425.7600,42000,0
AMBV4.SA,D,20011019,000000,425.7500,435.6400,425.7400,430.6900,380800,0
AMBV4.SA,D,20011022,000000,430.6900,430.6900,422.7700,427.7200,292600,0
AMBV4.SA,D,20011023,000000,427.7200,432.6700,425.7600,426.7600,152900,0
AMBV4.SA,D,20011024,000000,425.7400,434.6400,423.7600,430.6900,252300,0
AMBV4.SA,D,20011025,000000,425.7400,432.6700,424.7500,428.2200,198900,0
AMBV4.SA,D,20011026,000000,428.2200,447.5200,428.2200,440.5900,134700,0
AMBV4.SA,D,20011029,000000,442.5600,445.5400,429.7200,442.0900,422500,0
AMBV4.SA,D,20011030,000000,433.6500,445.5300,432.1800,432.1800,481100,0
AMBV4.SA,D,20011031,000000,434.1600,435.6400,430.6800,434.1600,369800,0
AMBV4.SA,D,20011101,000000,435.6400,448.0100,430.6800,447.8200,357600,0
AMBV4.SA,D,20011102,000000,447.8200,447.8200,447.8200,447.8200,0,0
AMBV4.SA,D,20011105,000000,450.5000,470.3000,450.5000,465.3600,284700,0
AMBV4.SA,D,20011106,000000,466.3400,495.0500,466.3400,495.0500,341900,0
AMBV4.SA,D,20011107,000000,490.1000,514.8400,487.1300,503.9600,305700,0
AMBV4.SA,D,20011108,000000,503.9600,503.9600,457.4300,465.3500,166100,0
AMBV4.SA,D,20011109,000000,465.3400,476.2400,445.5400,465.3500,398000,0
AMBV4.SA,D,20011112,000000,475.2500,479.2100,445.5500,479.2100,103700,0
AMBV4.SA,D,20011113,000000,479.2100,490.1000,478.2200,480.0000,273800,0
AMBV4.SA,D,20011114,000000,485.1500,485.1500,470.3000,473.2700,115200,0
AMBV4.SA,D,20011115,000000,473.2700,473.2700,473.2700,473.2700,0,0
AMBV4.SA,D,20011116,000000,479.2100,490.0800,470.3000,489.1100,157200,0
AMBV4.SA,D,20011119,000000,490.1000,494.0500,489.1100,489.6000,225100,0
AMBV4.SA,D,20011120,000000,490.1000,497.0300,485.1500,488.1200,207100,0
AMBV4.SA,D,20011121,000000,485.1500,485.1500,470.3000,485.1500,137500,0
AMBV4.SA,D,20011122,000000,485.1500,487.1300,485.1500,485.6400,12200,0
AMBV4.SA,D,20011123,000000,496.0400,502.9700,487.1300,495.0700,254000,0
AMBV4.SA,D,20011126,000000,500.0000,516.8300,499.9900,514.8500,372600,0
AMBV4.SA,D,20011127,000000,514.8500,523.7600,504.9500,515.8400,222200,0
AMBV4.SA,D,20011128,000000,504.9500,504.9800,476.2400,485.1500,470000,0
AMBV4.SA,D,20011129,000000,460.4100,485.1500,460.4100,475.2700,135800,0
AMBV4.SA,D,20011130,000000,465.3500,481.1900,465.3500,475.2500,194600,0
AMBV4.SA,D,20011203,000000,480.2000,485.1400,475.2500,477.2300,171800,0
AMBV4.SA,D,20011204,000000,481.1900,490.1000,480.2100,480.6900,526000,0
AMBV4.SA,D,20011205,000000,480.6900,487.1300,480.6900,485.1500,171900,0
AMBV4.SA,D,20011206,000000,484.1600,493.0700,484.1600,491.0900,127000,0
AMBV4.SA,D,20011207,000000,488.1100,494.8300,485.1700,493.5600,138700,0
AMBV4.SA,D,20011210,000000,490.1000,495.0500,490.1000,492.0800,280200,0
AMBV4.SA,D,20011211,000000,495.0400,504.9500,489.1100,489.1100,232900,0
AMBV4.SA,D,20011212,000000,491.0900,495.0500,485.1500,489.7000,196400,0
AMBV4.SA,D,20011213,000000,490.0000,490.0000,475.2600,475.4000,182000,0
AMBV4.SA,D,20011214,000000,475.2600,475.2600,471.1300,474.2600,186000,0
AMBV4.SA,D,20011217,000000,470.3000,473.2700,468.3200,468.3200,156400,0
AMBV4.SA,D,20011218,000000,468.3200,475.2400,466.3400,472.2700,176300,0
AMBV4.SA,D,20011219,000000,472.2700,472.2700,462.3800,462.3800,314800,0
AMBV4.SA,D,20011220,000000,462.3800,469.3600,462.3800,468.3200,247800,0
AMBV4.SA,D,20011221,000000,471.2900,490.1000,471.2900,485.1500,192000,0
AMBV4.SA,D,20011224,000000,485.1500,485.1500,485.1500,485.1500,0,0
AMBV4.SA,D,20011225,000000,485.1500,485.1500,485.1500,485.1500,0,0
AMBV4.SA,D,20011226,000000,490.0900,490.0900,475.2500,479.2100,138200,0
AMBV4.SA,D,20011227,000000,479.2100,485.1500,479.2100,485.1500,288400,0
AMBV4.SA,D,20011228,000000,485.1500,494.0700,471.2900,471.2900,158500,0
AMBV4.SA,D,20011231,000000,471.2900,471.2900,471.2900,471.2900,0,0
AMBV4.SA,D,20020101,000000,471.2900,471.2900,471.2900,471.2900,0,0
AMBV4.SA,D,20020102,000000,485.1500,495.0500,476.2400,483.6600,169600,0
AMBV4.SA,D,20020103,000000,483.6600,497.0300,483.6600,495.0500,529300,0
AMBV4.SA,D,20020104,000000,490.1000,499.0100,490.0000,495.0400,144500,0
AMBV4.SA,D,20020107,000000,495.0500,500.0000,490.5900,495.0400,184600,0
AMBV4.SA,D,20020108,000000,491.0900,499.0100,490.1000,495.0500,51100,0
AMBV4.SA,D,20020109,000000,494.0600,497.0300,490.1000,490.1000,139600,0
AMBV4.SA,D,20020110,000000,489.1100,489.1100,483.1700,487.1200,109800,0
AMBV4.SA,D,20020111,000000,485.1500,495.0200,483.1700,490.1000,127100,0
AMBV4.SA,D,20020114,000000,489.1100,490.0500,476.2400,476.2400,121200,0
AMBV4.SA,D,20020115,000000,476.2400,477.2300,465.3500,468.3300,167500,0
AMBV4.SA,D,20020116,000000,468.8100,478.2100,465.3500,474.7500,159700,0
AMBV4.SA,D,20020117,000000,477.2300,482.1700,475.2600,481.1800,125200,0
AMBV4.SA,D,20020118,000000,477.2300,477.2300,472.2800,475.2500,116800,0
AMBV4.SA,D,20020121,000000,475.2500,487.1300,475.2500,478.2200,38500,0
AMBV4.SA,D,20020122,000000,480.2000,485.1500,477.2300,481.1900,78200,0
AMBV4.SA,D,20020123,000000,480.2000,485.1500,480.2000,482.1800,259700,0
AMBV4.SA,D,20020124,000000,482.1800,484.1600,465.3500,465.3500,131400,0
AMBV4.SA,D,20020125,000000,465.3500,465.3500,465.3500,465.3500,0,0
AMBV4.SA,D,20020128,000000,474.4600,475.2600,466.3400,470.3000,199200,0
AMBV4.SA,D,20020129,000000,477.2300,477.2300,457.4300,457.4400,193000,0
AMBV4.SA,D,20020130,000000,463.3700,464.3600,458.4200,460.4000,186200,0
AMBV4.SA,D,20020131,000000,459.4100,465.3600,452.4800,459.4100,194800,0
AMBV4.SA,D,20020201,000000,455.4500,455.4500,446.5300,447.5400,104300,0
AMBV4.SA,D,20020204,000000,448.5100,457.4300,445.5400,447.5200,115600,0
AMBV4.SA,D,20020205,000000,449.0100,450.5000,445.5400,449.5000,92500,0
AMBV4.SA,D,20020206,000000,450.5000,454.4600,448.5100,451.4900,362300,0
AMBV4.SA,D,20020207,000000,454.0600,460.4000,452.4800,454.5000,116000,0
AMBV4.SA,D,20020208,000000,455.4400,455.4400,447.0400,449.5000,239900,0
AMBV4.SA,D,20020211,000000,449.5000,449.5000,449.5000,449.5000,0,0
AMBV4.SA,D,20020212,000000,449.5000,449.5000,449.5000,449.5000,0,0
AMBV4.SA,D,20020213,000000,454.4600,454.4600,440.6000,449.5000,213700,0
AMBV4.SA,D,20020214,000000,445.5400,453.9600,445.5400,453.9600,270200,0
AMBV4.SA,D,20020215,000000,453.9600,462.8700,452.4800,462.8700,844400,0
AMBV4.SA,D,20020218,000000,465.3500,475.2200,453.4700,463.3700,93100,0
AMBV4.SA,D,20020219,000000,470.3000,470.3000,456.9400,465.3500,155900,0
AMBV4.SA,D,20020220,000000,462.3900,473.2700,462.3800,463.3700,243300,0
AMBV4.SA,D,20020221,000000,463.3700,475.0400,463.3600,468.8100,423500,0
AMBV4.SA,D,20020222,000000,474.2600,474.2600,454.4600,456.4400,149300,0
AMBV4.SA,D,20020225,000000,453.4700,465.3400,435.6400,445.5400,326400,0
AMBV4.SA,D,20020226,000000,448.5100,450.5000,441.5800,444.5000,359200,0
AMBV4.SA,D,20020227,000000,445.5400,463.9500,445.5400,463.2200,227100,0
AMBV4.SA,D,20020228,000000,463.2200,463.2200,463.2200,463.2200,0,0
AMBV4.SA,D,20020301,000000,473.7800,475.2400,467.3300,475.2400,233000,0
AMBV4.SA,D,20020304,000000,468.3300,484.1500,465.3600,484.1500,177900,0
AMBV4.SA,D,20020305,000000,465.3500,478.2200,440.6100,454.3500,1728300,0
AMBV4.SA,D,20020306,000000,447.5000,448.5000,430.7500,440.5900,497800,0
AMBV4.SA,D,20020307,000000,445.5400,447.5200,431.6800,436.6300,292300,0
AMBV4.SA,D,20020308,000000,436.6600,448.5100,436.6300,440.5900,178100,0
AMBV4.SA,D,20020311,000000,441.5800,444.5500,430.7900,432.7700,783500,0
AMBV4.SA,D,20020312,000000,436.6300,452.4800,425.8400,449.5000,419200,0
AMBV4.SA,D,20020313,000000,449.5200,459.8900,440.6000,449.0000,439900,0
AMBV4.SA,D,20020314,000000,449.0100,454.4600,440.5800,442.5700,401800,0
AMBV4.SA,D,20020315,000000,446.5200,451.4900,442.5700,450.4900,230500,0
AMBV4.SA,D,20020318,000000,448.5100,458.4200,446.0500,450.9900,475300,0
AMBV4.SA,D,20020319,000000,455.4400,470.3000,453.4600,466.3400,372500,0
AMBV4.SA,D,20020320,000000,466.3400,466.3400,454.9500,458.4200,130100,0
AMBV4.SA,D,20020321,000000,458.4200,458.4200,450.5000,455.4500,138800,0
AMBV4.SA,D,20020322,000000,455.6900,455.6900,446.8000,451.9800,157900,0
AMBV4.SA,D,20020325,000000,455.4500,461.1900,451.4900,458.4200,304200,0
AMBV4.SA,D,20020326,000000,451.5000,461.3900,451.5000,453.4700,137100,0
AMBV4.SA,D,20020327,000000,451.4900,451.4900,447.3300,448.0200,97000,0
AMBV4.SA,D,20020328,000000,450.5000,450.5000,447.5200,450.4800,136900,0
AMBV4.SA,D,20020329,000000,450.4800,450.4800,450.4800,450.4800,0,0
AMBV4.SA,D,20020401,000000,449.8700,468.1200,445.3500,461.3900,197700,0
AMBV4.SA,D,20020402,000000,460.4000,465.2300,448.5100,448.5100,168800,0
AMBV4.SA,D,20020403,000000,448.5200,448.5200,441.0800,445.5400,278600,0
AMBV4.SA,D,20020404,000000,442.6700,449.4600,442.5700,447.5200,98400,0
AMBV4.SA,D,20020405,000000,452.5800,452.5800,444.6500,445.0500,205600,0
AMBV4.SA,D,20020408,000000,453.8600,453.8600,441.6300,441.6300,79400,0
AMBV4.SA,D,20020409,000000,446.5300,447.5300,444.5500,446.0400,172100,0
AMBV4.SA,D,20020410,000000,446.5200,457.4300,446.5200,447.5200,160300,0
AMBV4.SA,D,20020411,000000,455.4500,466.3400,455.4500,463.3800,580500,0
AMBV4.SA,D,20020412,000000,466.3400,483.1700,463.3800,482.1900,542200,0
AMBV4.SA,D,20020415,000000,480.6900,488.1200,480.2000,480.2000,617400,0
AMBV4.SA,D,20020416,000000,480.2000,485.1500,476.3400,479.1000,196300,0
AMBV4.SA,D,20020417,000000,480.6900,482.1700,470.3100,478.7100,367700,0
AMBV4.SA,D,20020418,000000,480.2000,483.6600,465.3500,482.1700,277200,0
AMBV4.SA,D,20020419,000000,479.6900,485.1500,471.7700,471.7700,67200,0
AMBV4.SA,D,20020422,000000,475.2500,479.7000,468.3700,475.2500,250300,0
AMBV4.SA,D,20020423,000000,474.9300,481.1900,473.2700,475.2500,227700,0
AMBV4.SA,D,20020424,000000,475.3000,487.1300,475.3000,476.3000,132400,0
AMBV4.SA,D,20020425,000000,477.2300,485.1500,473.2600,479.2100,204700,0
AMBV4.SA,D,20020426,000000,476.2400,484.4100,475.2500,478.2200,238600,0
AMBV4.SA,D,20020429,000000,482.1800,487.2500,482.1800,482.2100,102700,0
AMBV4.SA,D,20020430,000000,485.6400,493.0700,479.2100,485.1400,304800,0
AMBV4.SA,D,20020501,000000,485.1400,485.1400,485.1400,485.1400,0,0
AMBV4.SA,D,20020502,000000,485.1500,497.2200,485.1500,488.1200,333500,0
AMBV4.SA,D,20020503,000000,484.1600,490.1000,477.3300,485.1500,134100,0
AMBV4.SA,D,20020506,000000,489.1100,490.1000,483.3000,485.1500,186000,0
AMBV4.SA,D,20020507,000000,490.0900,490.0900,485.1500,488.1200,102100,0
AMBV4.SA,D,20020508,000000,489.1100,495.0400,489.1100,492.0800,168100,0
AMBV4.SA,D,20020509,000000,490.5900,495.0500,480.2300,483.1700,569300,0
AMBV4.SA,D,20020510,000000,481.1900,487.1300,475.2500,475.2500,206500,0
AMBV4.SA,D,20020513,000000,477.2900,487.1300,477.2900,483.1700,194900,0
AMBV4.SA,D,20020514,000000,483.9500,490.5500,483.8800,490.1000,293100,0
AMBV4.SA,D,20020515,000000,478.2200,494.8200,475.2500,480.2000,363900,0
AMBV4.SA,D,20020516,000000,478.2200,480.7700,468.3200,468.3200,206500,0
AMBV4.SA,D,20020517,000000,469.3000,475.2500,468.3200,471.3000,174000,0
AMBV4.SA,D,20020520,000000,470.2200,472.2800,467.3300,469.3100,82300,0
AMBV4.SA,D,20020521,000000,470.2900,470.3000,466.3400,468.3200,128300,0
AMBV4.SA,D,20020522,000000,468.3200,473.3200,468.3200,471.7700,115000,0
AMBV4.SA,D,20020523,000000,474.1300,474.6300,468.3200,470.4000,222600,0
AMBV4.SA,D,20020524,000000,473.2700,477.2300,471.3000,477.2300,136300,0
AMBV4.SA,D,20020527,000000,477.2300,481.1900,473.2700,473.2700,73700,0
AMBV4.SA,D,20020528,000000,475.2500,481.1900,474.0900,475.2500,218700,0
AMBV4.SA,D,20020529,000000,477.2300,482.1500,470.3300,474.2600,195300,0
AMBV4.SA,D,20020530,000000,474.2600,474.2600,474.2600,474.2600,0,0
AMBV4.SA,D,20020531,000000,475.2500,475.2500,455.7300,464.3600,335600,0
AMBV4.SA,D,20020603,000000,467.0300,474.2600,466.3400,471.2900,274300,0
AMBV4.SA,D,20020604,000000,469.3100,477.4300,469.3100,477.2300,170100,0
AMBV4.SA,D,20020605,000000,480.2000,480.2000,474.2600,477.1300,460300,0
AMBV4.SA,D,20020606,000000,474.7500,477.2300,463.3800,466.3400,171700,0
AMBV4.SA,D,20020607,000000,465.3500,468.3200,461.8800,464.3600,252000,0
AMBV4.SA,D,20020610,000000,475.2500,476.7300,466.3700,475.2500,283200,0
AMBV4.SA,D,20020611,000000,473.2600,473.2600,466.3400,466.3400,154300,0
AMBV4.SA,D,20020612,000000,470.2900,470.2900,457.1300,458.0200,236400,0
AMBV4.SA,D,20020613,000000,457.4300,459.2100,450.8600,451.0300,130100,0
AMBV4.SA,D,20020614,000000,442.1800,450.5000,440.5900,441.5800,310800,0
AMBV4.SA,D,20020617,000000,439.7000,442.6800,439.1100,440.5900,70900,0
AMBV4.SA,D,20020618,000000,440.1000,442.5600,438.6100,438.6100,112500,0
AMBV4.SA,D,20020619,000000,440.5800,448.6200,421.7800,421.7800,191700,0
AMBV4.SA,D,20020620,000000,425.7400,425.7400,392.0900,394.0600,125700,0
AMBV4.SA,D,20020621,000000,389.7000,401.9800,386.1400,399.0100,536700,0
AMBV4.SA,D,20020624,000000,406.9300,417.9200,403.9600,409.5000,590300,0
AMBV4.SA,D,20020625,000000,413.6500,440.5900,413.6500,427.2300,459400,0
